input_row_index,sample_id,conic_index,image_path,mask_path,class_label_path,image_height,image_width,count_total,neutrophil,epithelial,lymphocyte,plasma,eosinophil,connective
3998,dpath_66-0002,3998,data/conic_liz/images/dpath_66-0002_image.png,data/conic_liz/masks/dpath_66-0002_mask.png,data/conic_liz/class_labels/dpath_66-0002_class_labels.png,256,256,114,9,8,13,6,2,76
3999,dpath_66-0003,3999,data/conic_liz/images/dpath_66-0003_image.png,data/conic_liz/masks/dpath_66-0003_mask.png,data/conic_liz/class_labels/dpath_66-0003_class_labels.png,256,256,81,7,0,12,10,3,49
4000,dpath_66-0004,4000,data/conic_liz/images/dpath_66-0004_image.png,data/conic_liz/masks/dpath_66-0004_mask.png,data/conic_liz/class_labels/dpath_66-0004_class_labels.png,256,256,99,5,0,19,10,1,64
4001,dpath_66-0005,4001,data/conic_liz/images/dpath_66-0005_image.png,data/conic_liz/masks/dpath_66-0005_mask.png,data/conic_liz/class_labels/dpath_66-0005_class_labels.png,256,256,70,0,0,19,5,0,46
4002,dpath_66-0006,4002,data/conic_liz/images/dpath_66-0006_image.png,data/conic_liz/masks/dpath_66-0006_mask.png,data/conic_liz/class_labels/dpath_66-0006_class_labels.png,256,256,100,6,10,21,8,1,54
4003,dpath_66-0007,4003,data/conic_liz/images/dpath_66-0007_image.png,data/conic_liz/masks/dpath_66-0007_mask.png,data/conic_liz/class_labels/dpath_66-0007_class_labels.png,256,256,110,1,0,31,7,0,71
4004,dpath_66-0008,4004,data/conic_liz/images/dpath_66-0008_image.png,data/conic_liz/masks/dpath_66-0008_mask.png,data/conic_liz/class_labels/dpath_66-0008_class_labels.png,256,256,98,1,0,13,4,0,80
4005,dpath_66-0009,4005,data/conic_liz/images/dpath_66-0009_image.png,data/conic_liz/masks/dpath_66-0009_mask.png,data/conic_liz/class_labels/dpath_66-0009_class_labels.png,256,256,92,3,5,19,8,1,56
4006,dpath_66-0010,4006,data/conic_liz/images/dpath_66-0010_image.png,data/conic_liz/masks/dpath_66-0010_mask.png,data/conic_liz/class_labels/dpath_66-0010_class_labels.png,256,256,93,9,0,19,6,3,56
4007,dpath_66-0011,4007,data/conic_liz/images/dpath_66-0011_image.png,data/conic_liz/masks/dpath_66-0011_mask.png,data/conic_liz/class_labels/dpath_66-0011_class_labels.png,256,256,98,3,0,12,6,3,74
4008,dpath_66-0012,4008,data/conic_liz/images/dpath_66-0012_image.png,data/conic_liz/masks/dpath_66-0012_mask.png,data/conic_liz/class_labels/dpath_66-0012_class_labels.png,256,256,88,15,41,8,3,0,21
4009,dpath_66-0013,4009,data/conic_liz/images/dpath_66-0013_image.png,data/conic_liz/masks/dpath_66-0013_mask.png,data/conic_liz/class_labels/dpath_66-0013_class_labels.png,256,256,113,14,1,15,10,0,73
4010,dpath_66-0014,4010,data/conic_liz/images/dpath_66-0014_image.png,data/conic_liz/masks/dpath_66-0014_mask.png,data/conic_liz/class_labels/dpath_66-0014_class_labels.png,256,256,93,8,0,20,7,2,56
4011,dpath_66-0015,4011,data/conic_liz/images/dpath_66-0015_image.png,data/conic_liz/masks/dpath_66-0015_mask.png,data/conic_liz/class_labels/dpath_66-0015_class_labels.png,256,256,96,5,3,13,5,6,64
4012,dpath_66-0016,4012,data/conic_liz/images/dpath_66-0016_image.png,data/conic_liz/masks/dpath_66-0016_mask.png,data/conic_liz/class_labels/dpath_66-0016_class_labels.png,256,256,84,5,46,6,4,0,23
4013,dpath_66-0017,4013,data/conic_liz/images/dpath_66-0017_image.png,data/conic_liz/masks/dpath_66-0017_mask.png,data/conic_liz/class_labels/dpath_66-0017_class_labels.png,256,256,85,2,35,18,4,0,26
4014,dpath_66-0018,4014,data/conic_liz/images/dpath_66-0018_image.png,data/conic_liz/masks/dpath_66-0018_mask.png,data/conic_liz/class_labels/dpath_66-0018_class_labels.png,256,256,105,9,34,16,4,1,41
4015,dpath_66-0019,4015,data/conic_liz/images/dpath_66-0019_image.png,data/conic_liz/masks/dpath_66-0019_mask.png,data/conic_liz/class_labels/dpath_66-0019_class_labels.png,256,256,108,2,50,21,4,0,31
4016,dpath_66-0020,4016,data/conic_liz/images/dpath_66-0020_image.png,data/conic_liz/masks/dpath_66-0020_mask.png,data/conic_liz/class_labels/dpath_66-0020_class_labels.png,256,256,85,0,66,6,1,0,12
4017,dpath_66-0021,4017,data/conic_liz/images/dpath_66-0021_image.png,data/conic_liz/masks/dpath_66-0021_mask.png,data/conic_liz/class_labels/dpath_66-0021_class_labels.png,256,256,76,4,41,9,1,1,20
4018,dpath_66-0022,4018,data/conic_liz/images/dpath_66-0022_image.png,data/conic_liz/masks/dpath_66-0022_mask.png,data/conic_liz/class_labels/dpath_66-0022_class_labels.png,256,256,54,0,46,0,1,0,7
4019,dpath_66-0023,4019,data/conic_liz/images/dpath_66-0023_image.png,data/conic_liz/masks/dpath_66-0023_mask.png,data/conic_liz/class_labels/dpath_66-0023_class_labels.png,256,256,91,3,36,17,8,2,25
4020,dpath_66-0024,4020,data/conic_liz/images/dpath_66-0024_image.png,data/conic_liz/masks/dpath_66-0024_mask.png,data/conic_liz/class_labels/dpath_66-0024_class_labels.png,256,256,119,4,18,30,6,0,61
4021,dpath_66-0025,4021,data/conic_liz/images/dpath_66-0025_image.png,data/conic_liz/masks/dpath_66-0025_mask.png,data/conic_liz/class_labels/dpath_66-0025_class_labels.png,256,256,121,5,7,38,10,3,58
4022,dpath_66-0026,4022,data/conic_liz/images/dpath_66-0026_image.png,data/conic_liz/masks/dpath_66-0026_mask.png,data/conic_liz/class_labels/dpath_66-0026_class_labels.png,256,256,92,0,28,23,6,2,33
4023,dpath_66-0027,4023,data/conic_liz/images/dpath_66-0027_image.png,data/conic_liz/masks/dpath_66-0027_mask.png,data/conic_liz/class_labels/dpath_66-0027_class_labels.png,256,256,90,3,42,17,1,2,25
4024,dpath_66-0028,4024,data/conic_liz/images/dpath_66-0028_image.png,data/conic_liz/masks/dpath_66-0028_mask.png,data/conic_liz/class_labels/dpath_66-0028_class_labels.png,256,256,87,3,35,15,5,4,25
4025,dpath_66-0029,4025,data/conic_liz/images/dpath_66-0029_image.png,data/conic_liz/masks/dpath_66-0029_mask.png,data/conic_liz/class_labels/dpath_66-0029_class_labels.png,256,256,92,3,12,22,14,2,39
4026,dpath_66-0030,4026,data/conic_liz/images/dpath_66-0030_image.png,data/conic_liz/masks/dpath_66-0030_mask.png,data/conic_liz/class_labels/dpath_66-0030_class_labels.png,256,256,71,0,0,19,5,0,47
4027,dpath_66-0031,4027,data/conic_liz/images/dpath_66-0031_image.png,data/conic_liz/masks/dpath_66-0031_mask.png,data/conic_liz/class_labels/dpath_66-0031_class_labels.png,256,256,99,3,0,12,6,3,75
4028,dpath_66-0032,4028,data/conic_liz/images/dpath_66-0032_image.png,data/conic_liz/masks/dpath_66-0032_mask.png,data/conic_liz/class_labels/dpath_66-0032_class_labels.png,256,256,86,2,35,18,4,0,27
4029,dpath_66-0033,4029,data/conic_liz/images/dpath_66-0033_image.png,data/conic_liz/masks/dpath_66-0033_mask.png,data/conic_liz/class_labels/dpath_66-0033_class_labels.png,256,256,91,3,36,17,8,2,25
4030,dpath_66-0034,4030,data/conic_liz/images/dpath_66-0034_image.png,data/conic_liz/masks/dpath_66-0034_mask.png,data/conic_liz/class_labels/dpath_66-0034_class_labels.png,256,256,93,3,12,22,14,2,40
4031,dpath_67-0000,4031,data/conic_liz/images/dpath_67-0000_image.png,data/conic_liz/masks/dpath_67-0000_mask.png,data/conic_liz/class_labels/dpath_67-0000_class_labels.png,256,256,97,1,77,9,0,0,10
4032,dpath_67-0001,4032,data/conic_liz/images/dpath_67-0001_image.png,data/conic_liz/masks/dpath_67-0001_mask.png,data/conic_liz/class_labels/dpath_67-0001_class_labels.png,256,256,96,0,74,4,1,0,17
4033,dpath_67-0002,4033,data/conic_liz/images/dpath_67-0002_image.png,data/conic_liz/masks/dpath_67-0002_mask.png,data/conic_liz/class_labels/dpath_67-0002_class_labels.png,256,256,92,1,29,27,2,0,33
4034,dpath_67-0003,4034,data/conic_liz/images/dpath_67-0003_image.png,data/conic_liz/masks/dpath_67-0003_mask.png,data/conic_liz/class_labels/dpath_67-0003_class_labels.png,256,256,64,0,1,27,5,0,31
4035,dpath_67-0004,4035,data/conic_liz/images/dpath_67-0004_image.png,data/conic_liz/masks/dpath_67-0004_mask.png,data/conic_liz/class_labels/dpath_67-0004_class_labels.png,256,256,103,0,81,2,1,0,19
4036,dpath_67-0005,4036,data/conic_liz/images/dpath_67-0005_image.png,data/conic_liz/masks/dpath_67-0005_mask.png,data/conic_liz/class_labels/dpath_67-0005_class_labels.png,256,256,111,0,90,9,0,0,12
4037,dpath_67-0006,4037,data/conic_liz/images/dpath_67-0006_image.png,data/conic_liz/masks/dpath_67-0006_mask.png,data/conic_liz/class_labels/dpath_67-0006_class_labels.png,256,256,98,0,81,9,0,0,8
4038,dpath_67-0007,4038,data/conic_liz/images/dpath_67-0007_image.png,data/conic_liz/masks/dpath_67-0007_mask.png,data/conic_liz/class_labels/dpath_67-0007_class_labels.png,256,256,76,0,0,22,5,1,48
4039,dpath_67-0008,4039,data/conic_liz/images/dpath_67-0008_image.png,data/conic_liz/masks/dpath_67-0008_mask.png,data/conic_liz/class_labels/dpath_67-0008_class_labels.png,256,256,57,0,0,10,0,0,47
4040,dpath_67-0009,4040,data/conic_liz/images/dpath_67-0009_image.png,data/conic_liz/masks/dpath_67-0009_mask.png,data/conic_liz/class_labels/dpath_67-0009_class_labels.png,256,256,92,0,25,14,1,0,52
4041,dpath_67-0010,4041,data/conic_liz/images/dpath_67-0010_image.png,data/conic_liz/masks/dpath_67-0010_mask.png,data/conic_liz/class_labels/dpath_67-0010_class_labels.png,256,256,95,0,69,5,0,0,21
4042,dpath_67-0011,4042,data/conic_liz/images/dpath_67-0011_image.png,data/conic_liz/masks/dpath_67-0011_mask.png,data/conic_liz/class_labels/dpath_67-0011_class_labels.png,256,256,99,0,49,15,5,0,30
4043,dpath_67-0012,4043,data/conic_liz/images/dpath_67-0012_image.png,data/conic_liz/masks/dpath_67-0012_mask.png,data/conic_liz/class_labels/dpath_67-0012_class_labels.png,256,256,52,0,0,9,1,0,42
4044,dpath_67-0013,4044,data/conic_liz/images/dpath_67-0013_image.png,data/conic_liz/masks/dpath_67-0013_mask.png,data/conic_liz/class_labels/dpath_67-0013_class_labels.png,256,256,95,0,0,19,3,0,73
4045,dpath_67-0014,4045,data/conic_liz/images/dpath_67-0014_image.png,data/conic_liz/masks/dpath_67-0014_mask.png,data/conic_liz/class_labels/dpath_67-0014_class_labels.png,256,256,66,0,11,14,1,0,40
4046,dpath_67-0015,4046,data/conic_liz/images/dpath_67-0015_image.png,data/conic_liz/masks/dpath_67-0015_mask.png,data/conic_liz/class_labels/dpath_67-0015_class_labels.png,256,256,59,0,10,8,2,0,39
4047,dpath_67-0016,4047,data/conic_liz/images/dpath_67-0016_image.png,data/conic_liz/masks/dpath_67-0016_mask.png,data/conic_liz/class_labels/dpath_67-0016_class_labels.png,256,256,45,0,4,13,5,0,23
4048,dpath_67-0017,4048,data/conic_liz/images/dpath_67-0017_image.png,data/conic_liz/masks/dpath_67-0017_mask.png,data/conic_liz/class_labels/dpath_67-0017_class_labels.png,256,256,70,0,0,17,8,1,44
4049,dpath_67-0018,4049,data/conic_liz/images/dpath_67-0018_image.png,data/conic_liz/masks/dpath_67-0018_mask.png,data/conic_liz/class_labels/dpath_67-0018_class_labels.png,256,256,86,0,21,21,5,0,39
4050,dpath_67-0019,4050,data/conic_liz/images/dpath_67-0019_image.png,data/conic_liz/masks/dpath_67-0019_mask.png,data/conic_liz/class_labels/dpath_67-0019_class_labels.png,256,256,44,0,2,6,2,0,34
4051,dpath_68-0000,4051,data/conic_liz/images/dpath_68-0000_image.png,data/conic_liz/masks/dpath_68-0000_mask.png,data/conic_liz/class_labels/dpath_68-0000_class_labels.png,256,256,96,0,65,6,11,0,14
4052,dpath_68-0001,4052,data/conic_liz/images/dpath_68-0001_image.png,data/conic_liz/masks/dpath_68-0001_mask.png,data/conic_liz/class_labels/dpath_68-0001_class_labels.png,256,256,74,1,68,5,0,0,0
4053,dpath_68-0002,4053,data/conic_liz/images/dpath_68-0002_image.png,data/conic_liz/masks/dpath_68-0002_mask.png,data/conic_liz/class_labels/dpath_68-0002_class_labels.png,256,256,117,0,88,12,1,0,16
4054,dpath_68-0003,4054,data/conic_liz/images/dpath_68-0003_image.png,data/conic_liz/masks/dpath_68-0003_mask.png,data/conic_liz/class_labels/dpath_68-0003_class_labels.png,256,256,81,1,45,14,4,1,16
4055,dpath_68-0004,4055,data/conic_liz/images/dpath_68-0004_image.png,data/conic_liz/masks/dpath_68-0004_mask.png,data/conic_liz/class_labels/dpath_68-0004_class_labels.png,256,256,76,0,31,10,12,0,23
4056,dpath_68-0005,4056,data/conic_liz/images/dpath_68-0005_image.png,data/conic_liz/masks/dpath_68-0005_mask.png,data/conic_liz/class_labels/dpath_68-0005_class_labels.png,256,256,116,0,28,24,13,0,51
4057,dpath_68-0006,4057,data/conic_liz/images/dpath_68-0006_image.png,data/conic_liz/masks/dpath_68-0006_mask.png,data/conic_liz/class_labels/dpath_68-0006_class_labels.png,256,256,120,1,11,26,13,0,69
4058,dpath_68-0007,4058,data/conic_liz/images/dpath_68-0007_image.png,data/conic_liz/masks/dpath_68-0007_mask.png,data/conic_liz/class_labels/dpath_68-0007_class_labels.png,256,256,107,0,44,20,10,0,33
4059,dpath_68-0008,4059,data/conic_liz/images/dpath_68-0008_image.png,data/conic_liz/masks/dpath_68-0008_mask.png,data/conic_liz/class_labels/dpath_68-0008_class_labels.png,256,256,84,1,65,8,0,0,10
4060,dpath_68-0009,4060,data/conic_liz/images/dpath_68-0009_image.png,data/conic_liz/masks/dpath_68-0009_mask.png,data/conic_liz/class_labels/dpath_68-0009_class_labels.png,256,256,140,0,22,42,19,2,55
4061,dpath_68-0010,4061,data/conic_liz/images/dpath_68-0010_image.png,data/conic_liz/masks/dpath_68-0010_mask.png,data/conic_liz/class_labels/dpath_68-0010_class_labels.png,256,256,131,0,20,35,13,5,58
4062,dpath_68-0011,4062,data/conic_liz/images/dpath_68-0011_image.png,data/conic_liz/masks/dpath_68-0011_mask.png,data/conic_liz/class_labels/dpath_68-0011_class_labels.png,256,256,138,0,37,36,24,4,37
4063,dpath_68-0012,4063,data/conic_liz/images/dpath_68-0012_image.png,data/conic_liz/masks/dpath_68-0012_mask.png,data/conic_liz/class_labels/dpath_68-0012_class_labels.png,256,256,77,1,57,10,4,1,4
4064,dpath_68-0013,4064,data/conic_liz/images/dpath_68-0013_image.png,data/conic_liz/masks/dpath_68-0013_mask.png,data/conic_liz/class_labels/dpath_68-0013_class_labels.png,256,256,135,0,59,18,17,4,37
4065,dpath_68-0014,4065,data/conic_liz/images/dpath_68-0014_image.png,data/conic_liz/masks/dpath_68-0014_mask.png,data/conic_liz/class_labels/dpath_68-0014_class_labels.png,256,256,126,0,66,18,9,1,32
4066,dpath_68-0015,4066,data/conic_liz/images/dpath_68-0015_image.png,data/conic_liz/masks/dpath_68-0015_mask.png,data/conic_liz/class_labels/dpath_68-0015_class_labels.png,256,256,126,0,59,25,7,0,35
4067,dpath_68-0016,4067,data/conic_liz/images/dpath_68-0016_image.png,data/conic_liz/masks/dpath_68-0016_mask.png,data/conic_liz/class_labels/dpath_68-0016_class_labels.png,256,256,77,1,53,12,6,1,4
4068,dpath_68-0017,4068,data/conic_liz/images/dpath_68-0017_image.png,data/conic_liz/masks/dpath_68-0017_mask.png,data/conic_liz/class_labels/dpath_68-0017_class_labels.png,256,256,135,0,54,18,16,5,42
4069,dpath_68-0018,4069,data/conic_liz/images/dpath_68-0018_image.png,data/conic_liz/masks/dpath_68-0018_mask.png,data/conic_liz/class_labels/dpath_68-0018_class_labels.png,256,256,156,0,61,39,10,1,45
4070,dpath_68-0019,4070,data/conic_liz/images/dpath_68-0019_image.png,data/conic_liz/masks/dpath_68-0019_mask.png,data/conic_liz/class_labels/dpath_68-0019_class_labels.png,256,256,143,0,53,40,8,0,42
4071,dpath_68-0020,4071,data/conic_liz/images/dpath_68-0020_image.png,data/conic_liz/masks/dpath_68-0020_mask.png,data/conic_liz/class_labels/dpath_68-0020_class_labels.png,256,256,18,0,10,1,0,0,7
4072,dpath_68-0021,4072,data/conic_liz/images/dpath_68-0021_image.png,data/conic_liz/masks/dpath_68-0021_mask.png,data/conic_liz/class_labels/dpath_68-0021_class_labels.png,256,256,114,0,24,22,22,0,46
4073,dpath_68-0022,4073,data/conic_liz/images/dpath_68-0022_image.png,data/conic_liz/masks/dpath_68-0022_mask.png,data/conic_liz/class_labels/dpath_68-0022_class_labels.png,256,256,125,0,3,45,25,2,50
4074,dpath_68-0023,4074,data/conic_liz/images/dpath_68-0023_image.png,data/conic_liz/masks/dpath_68-0023_mask.png,data/conic_liz/class_labels/dpath_68-0023_class_labels.png,256,256,103,0,58,14,5,0,26
4075,dpath_68-0024,4075,data/conic_liz/images/dpath_68-0024_image.png,data/conic_liz/masks/dpath_68-0024_mask.png,data/conic_liz/class_labels/dpath_68-0024_class_labels.png,256,256,106,0,61,16,10,1,18
4076,dpath_69-0000,4076,data/conic_liz/images/dpath_69-0000_image.png,data/conic_liz/masks/dpath_69-0000_mask.png,data/conic_liz/class_labels/dpath_69-0000_class_labels.png,256,256,91,0,47,23,3,6,12
4077,dpath_69-0001,4077,data/conic_liz/images/dpath_69-0001_image.png,data/conic_liz/masks/dpath_69-0001_mask.png,data/conic_liz/class_labels/dpath_69-0001_class_labels.png,256,256,86,1,41,22,4,2,16
4078,dpath_69-0002,4078,data/conic_liz/images/dpath_69-0002_image.png,data/conic_liz/masks/dpath_69-0002_mask.png,data/conic_liz/class_labels/dpath_69-0002_class_labels.png,256,256,86,0,52,14,8,1,11
4079,dpath_69-0003,4079,data/conic_liz/images/dpath_69-0003_image.png,data/conic_liz/masks/dpath_69-0003_mask.png,data/conic_liz/class_labels/dpath_69-0003_class_labels.png,256,256,99,0,38,30,7,4,20
4080,dpath_69-0004,4080,data/conic_liz/images/dpath_69-0004_image.png,data/conic_liz/masks/dpath_69-0004_mask.png,data/conic_liz/class_labels/dpath_69-0004_class_labels.png,256,256,112,0,28,34,15,8,27
4081,dpath_69-0005,4081,data/conic_liz/images/dpath_69-0005_image.png,data/conic_liz/masks/dpath_69-0005_mask.png,data/conic_liz/class_labels/dpath_69-0005_class_labels.png,256,256,108,0,32,41,8,4,23
4082,dpath_69-0006,4082,data/conic_liz/images/dpath_69-0006_image.png,data/conic_liz/masks/dpath_69-0006_mask.png,data/conic_liz/class_labels/dpath_69-0006_class_labels.png,256,256,92,0,50,25,5,3,9
4083,dpath_69-0007,4083,data/conic_liz/images/dpath_69-0007_image.png,data/conic_liz/masks/dpath_69-0007_mask.png,data/conic_liz/class_labels/dpath_69-0007_class_labels.png,256,256,83,0,34,24,7,6,12
4084,dpath_69-0008,4084,data/conic_liz/images/dpath_69-0008_image.png,data/conic_liz/masks/dpath_69-0008_mask.png,data/conic_liz/class_labels/dpath_69-0008_class_labels.png,256,256,78,0,41,19,5,1,12
4085,dpath_69-0009,4085,data/conic_liz/images/dpath_69-0009_image.png,data/conic_liz/masks/dpath_69-0009_mask.png,data/conic_liz/class_labels/dpath_69-0009_class_labels.png,256,256,85,0,37,22,8,3,15
4086,dpath_69-0010,4086,data/conic_liz/images/dpath_69-0010_image.png,data/conic_liz/masks/dpath_69-0010_mask.png,data/conic_liz/class_labels/dpath_69-0010_class_labels.png,256,256,118,0,60,24,11,6,17
4087,dpath_69-0011,4087,data/conic_liz/images/dpath_69-0011_image.png,data/conic_liz/masks/dpath_69-0011_mask.png,data/conic_liz/class_labels/dpath_69-0011_class_labels.png,256,256,141,1,56,39,14,3,28
4088,dpath_69-0012,4088,data/conic_liz/images/dpath_69-0012_image.png,data/conic_liz/masks/dpath_69-0012_mask.png,data/conic_liz/class_labels/dpath_69-0012_class_labels.png,256,256,81,0,46,20,1,2,12
4089,dpath_69-0013,4089,data/conic_liz/images/dpath_69-0013_image.png,data/conic_liz/masks/dpath_69-0013_mask.png,data/conic_liz/class_labels/dpath_69-0013_class_labels.png,256,256,81,0,51,13,2,2,13
4090,dpath_69-0014,4090,data/conic_liz/images/dpath_69-0014_image.png,data/conic_liz/masks/dpath_69-0014_mask.png,data/conic_liz/class_labels/dpath_69-0014_class_labels.png,256,256,86,0,39,24,7,2,14
4091,dpath_69-0015,4091,data/conic_liz/images/dpath_69-0015_image.png,data/conic_liz/masks/dpath_69-0015_mask.png,data/conic_liz/class_labels/dpath_69-0015_class_labels.png,256,256,94,1,39,19,14,6,15
4092,dpath_69-0016,4092,data/conic_liz/images/dpath_69-0016_image.png,data/conic_liz/masks/dpath_69-0016_mask.png,data/conic_liz/class_labels/dpath_69-0016_class_labels.png,256,256,114,0,54,19,17,8,16
4093,dpath_69-0017,4093,data/conic_liz/images/dpath_69-0017_image.png,data/conic_liz/masks/dpath_69-0017_mask.png,data/conic_liz/class_labels/dpath_69-0017_class_labels.png,256,256,118,1,59,21,12,0,25
4094,dpath_69-0018,4094,data/conic_liz/images/dpath_69-0018_image.png,data/conic_liz/masks/dpath_69-0018_mask.png,data/conic_liz/class_labels/dpath_69-0018_class_labels.png,256,256,92,0,48,18,2,3,21
4095,dpath_69-0019,4095,data/conic_liz/images/dpath_69-0019_image.png,data/conic_liz/masks/dpath_69-0019_mask.png,data/conic_liz/class_labels/dpath_69-0019_class_labels.png,256,256,93,0,52,19,5,1,16
4096,dpath_69-0020,4096,data/conic_liz/images/dpath_69-0020_image.png,data/conic_liz/masks/dpath_69-0020_mask.png,data/conic_liz/class_labels/dpath_69-0020_class_labels.png,256,256,81,0,39,22,5,0,15
4097,dpath_69-0021,4097,data/conic_liz/images/dpath_69-0021_image.png,data/conic_liz/masks/dpath_69-0021_mask.png,data/conic_liz/class_labels/dpath_69-0021_class_labels.png,256,256,97,0,40,23,9,6,19
4098,dpath_69-0022,4098,data/conic_liz/images/dpath_69-0022_image.png,data/conic_liz/masks/dpath_69-0022_mask.png,data/conic_liz/class_labels/dpath_69-0022_class_labels.png,256,256,109,0,40,33,15,6,15
